Date,FacilityId,Certification,Automation_Level,Capacity,Production,Capacity_Utilization,Automation_Factor,Employee_Count
2021-02-01,FAC017,ISO 9001,Low,108651,79424,0.731,1.05,2470
2021-03-01,FAC017,ISO 9001,Low,108651,86288,0.7942,1.05,2440
2021-04-01,FAC017,ISO 9001,Low,108651,83339,0.767,1.05,2490
2021-05-01,FAC017,ISO 9001,Low,108651,87469,0.805,1.05,2290
2021-06-01,FAC017,ISO 9001,Low,108651,80811,0.7438,1.05,2360
2021-07-01,FAC017,ISO 9001,Low,108651,84239,0.7753,1.05,2480
2021-08-01,FAC017,ISO 9001,Low,108651,86919,0.8,1.05,2780
2021-09-01,FAC017,ISO 9001,Low,108651,84921,0.7816,1.05,2670
2021-10-01,FAC017,ISO 9001,Low,108651,82019,0.7549,1.05,2570
2021-11-01,FAC017,ISO 9001,Low,108651,78011,0.718,1.05,2350
2021-12-01,FAC017,ISO 9001,Low,108651,88929,0.8185,1.05,2770
2022-01-01,FAC017,ISO 9001,Low,118528,99706,0.8412,1.05,2950
2022-02-01,FAC017,ISO 9001,Low,118528,82546,0.6964,1.05,2560
2022-03-01,FAC017,ISO 9001,Low,118528,88675,0.7481,1.05,2570
2022-04-01,FAC017,ISO 9001,Low,118528,79830,0.6735,1.05,2290
2022-05-01,FAC017,ISO 9001,Low,118528,85852,0.7243,1.05,2660
2022-06-01,FAC017,ISO 9001,Low,118528,59264,0.5,1.05,1840
2022-07-01,FAC017,ISO 9001,Low,118528,86087,0.7263,1.05,2610
2022-08-01,FAC017,ISO 9001,Low,118528,88574,0.7473,1.05,2880
2022-09-01,FAC017,ISO 9001,Low,118528,94733,0.7992,1.05,2690
2022-10-01,FAC017,ISO 9001,Low,118528,87802,0.7408,1.05,2520
2022-11-01,FAC017,ISO 9001,Low,118528,86461,0.7295,1.05,2400
2022-12-01,FAC017,ISO 9001,Low,118528,96122,0.811,1.05,2550
2023-01-01,FAC017,ISO 9001,Low,118528,97967,0.8265,1.05,3100
2023-02-01,FAC017,ISO 9001,Low,118528,88343,0.7453,1.05,2880
2023-03-01,FAC017,ISO 9001,Low,118528,85696,0.723,1.05,2450
2023-04-01,FAC017,ISO 9001,Low,118528,94991,0.8014,1.05,2820
2023-05-01,FAC017,ISO 9001,Low,118528,89832,0.7579,1.05,2660
2023-06-01,FAC017,ISO 9001,Low,118528,87786,0.7406,1.05,2440
2023-07-01,FAC017,ISO 9001,Low,118528,82285,0.6942,1.05,2200
2023-08-01,FAC017,ISO 9001,Low,118528,87219,0.7359,1.05,2470
2023-09-01,FAC017,ISO 9001,Low,118528,89295,0.7534,1.05,2400
2023-10-01,FAC017,ISO 9001,Low,118528,91824,0.7747,1.05,2800
2023-11-01,FAC017,ISO 9001,Low,118528,99978,0.8435,1.05,2980
2023-12-01,FAC017,ISO 9001,Low,118528,87351,0.737,1.05,2750
2024-01-01,FAC017,ISO 9001,Low,118528,77776,0.6562,1.05,2300
2024-02-01,FAC017,ISO 9001,Low,118528,87919,0.7418,1.05,2720
2024-03-01,FAC017,ISO 9001,Low,118528,59264,0.5,1.05,1640
2024-04-01,FAC017,ISO 9001,Low,118528,93309,0.7872,1.05,2790
2024-05-01,FAC017,ISO 9001,Low,118528,83771,0.7068,1.05,2430
2024-06-01,FAC017,ISO 9001,Low,118528,84720,0.7148,1.05,2560
2024-07-01,FAC017,ISO 9001,Low,118528,91701,0.7737,1.05,2840
2024-08-01,FAC017,ISO 9001,Low,118528,87796,0.7407,1.05,2610
2024-09-01,FAC017,ISO 9001,Low,118528,88197,0.7441,1.05,2580
2024-10-01,FAC017,ISO 9001,Low,118528,93615,0.7898,1.05,2810
2024-11-01,FAC017,ISO 9001,Low,118528,85539,0.7217,1.05,2510
2024-12-01,FAC017,ISO 9001,Low,118528,91851,0.7749,1.05,2410
2025-01-01,FAC017,ISO 9001,Low,128406,101246,0.7885,1.05,2990
2025-02-01,FAC017,ISO 9001,Low,128406,64203,0.5,1.05,1920
2025-03-01,FAC017,ISO 9001,Low,128406,85810,0.6683,1.05,2730
2025-04-01,FAC017,ISO 9001,Low,128406,97518,0.7595,1.05,2900
2025-05-01,FAC017,ISO 9001,Low,128406,97777,0.7615,1.05,3010
2025-06-01,FAC017,ISO 9001,Low,128406,85921,0.6691,1.05,2580
2025-07-01,FAC017,ISO 9001,Low,128406,99840,0.7775,1.05,2860
2025-08-01,FAC017,ISO 9001,Low,128406,109884,0.8558,1.05,3160
2025-09-01,FAC017,ISO 9001,Low,128406,99341,0.7736,1.05,2860
2025-10-01,FAC017,ISO 9001,Low,128406,101614,0.7913,1.05,2900
2025-11-01,FAC017,ISO 9001,Low,128406,102635,0.7993,1.05,3310
2025-12-01,FAC017,ISO 9001,Low,128406,101853,0.7932,1.05,3100
2016-01-01,FAC018,IATF 16949,Medium,126897,102914,0.811,1.1,2840
2016-02-01,FAC018,IATF 16949,Medium,126897,109799,0.8653,1.1,2970
2016-03-01,FAC018,IATF 16949,Medium,126897,105766,0.8335,1.1,2740
2016-04-01,FAC018,IATF 16949,Medium,126897,105555,0.8318,1.1,3140
2016-05-01,FAC018,IATF 16949,Medium,126897,98004,0.7723,1.1,2990
2016-06-01,FAC018,IATF 16949,Medium,126897,97145,0.7655,1.1,2820
2016-07-01,FAC018,IATF 16949,Medium,126897,126897,1.0,1.1,3470
2016-08-01,FAC018,IATF 16949,Medium,126897,102503,0.8078,1.1,3000
2016-09-01,FAC018,IATF 16949,Medium,126897,109313,0.8614,1.1,3320
2016-10-01,FAC018,IATF 16949,Medium,126897,104756,0.8255,1.1,2990
2016-11-01,FAC018,IATF 16949,Medium,126897,106624,0.8402,1.1,2970
2016-12-01,FAC018,IATF 16949,Medium,126897,99985,0.7879,1.1,2910
2017-01-01,FAC018,IATF 16949,Medium,126897,110108,0.8677,1.1,3040
2017-02-01,FAC018,IATF 16949,Medium,126897,108145,0.8522,1.1,2870
2017-03-01,FAC018,IATF 16949,Medium,126897,107551,0.8475,1.1,3110
2017-04-01,FAC018,IATF 16949,Medium,126897,112544,0.8869,1.1,3350
2017-05-01,FAC018,IATF 16949,Medium,126897,99440,0.7836,1.1,2960
2017-06-01,FAC018,IATF 16949,Medium,126897,109373,0.8619,1.1,2910
2017-07-01,FAC018,IATF 16949,Medium,126897,113598,0.8952,1.1,3230
2017-08-01,FAC018,IATF 16949,Medium,126897,114150,0.8995,1.1,3120
2017-09-01,FAC018,IATF 16949,Medium,126897,112178,0.884,1.1,3240
2017-10-01,FAC018,IATF 16949,Medium,126897,108457,0.8547,1.1,3050
2017-11-01,FAC018,IATF 16949,Medium,126897,106702,0.8409,1.1,2820
2017-12-01,FAC018,IATF 16949,Medium,126897,102851,0.8105,1.1,2910
2018-01-01,FAC018,IATF 16949,Medium,126897,97911,0.7716,1.1,2930
2018-02-01,FAC018,IATF 16949,Medium,126897,103767,0.8177,1.1,2840
2018-03-01,FAC018,IATF 16949,Medium,126897,104978,0.8273,1.1,2910
2018-04-01,FAC018,IATF 16949,Medium,126897,110538,0.8711,1.1,3160
2018-05-01,FAC018,IATF 16949,Medium,126897,110899,0.8739,1.1,3430
2018-06-01,FAC018,IATF 16949,Medium,126897,63448,0.5,1.1,1770
2018-07-01,FAC018,IATF 16949,Medium,126897,120130,0.9467,1.1,3330
2018-08-01,FAC018,IATF 16949,Medium,126897,63448,0.5,1.1,1750
2018-09-01,FAC018,IATF 16949,Medium,126897,111888,0.8817,1.1,3130
2018-10-01,FAC018,IATF 16949,Medium,126897,97292,0.7667,1.1,2650
2018-11-01,FAC018,IATF 16949,Medium,126897,112865,0.8894,1.1,3310
2018-12-01,FAC018,IATF 16949,Medium,126897,107294,0.8455,1.1,2860
2019-01-01,FAC018,IATF 16949,Medium,139586,117908,0.8447,1.1,3210
2019-02-01,FAC018,IATF 16949,Medium,139586,112521,0.8061,1.1,3250
2019-03-01,FAC018,IATF 16949,Medium,139586,115541,0.8277,1.1,3430
2019-04-01,FAC018,IATF 16949,Medium,139586,122788,0.8797,1.1,3690
2019-05-01,FAC018,IATF 16949,Medium,139586,119430,0.8556,1.1,3590
2019-06-01,FAC018,IATF 16949,Medium,139586,120606,0.864,1.1,3600
2019-07-01,FAC018,IATF 16949,Medium,139586,125734,0.9008,1.1,3380
2019-08-01,FAC018,IATF 16949,Medium,139586,138743,0.994,1.1,4120
2019-09-01,FAC018,IATF 16949,Medium,139586,115537,0.8277,1.1,3470
2019-10-01,FAC018,IATF 16949,Medium,139586,119513,0.8562,1.1,3250
2019-11-01,FAC018,IATF 16949,Medium,139586,97968,0.7018,1.1,2830
2019-12-01,FAC018,IATF 16949,Medium,139586,120599,0.864,1.1,3670
2020-01-01,FAC018,IATF 16949,Medium,139586,69793,0.5,1.1,2080
2020-02-01,FAC018,IATF 16949,Medium,139586,131697,0.9435,1.1,3430
2020-03-01,FAC018,IATF 16949,Medium,139586,114626,0.8212,1.1,3310
2020-04-01,FAC018,IATF 16949,Medium,139586,116477,0.8344,1.1,3260
2020-05-01,FAC018,IATF 16949,Medium,139586,118369,0.848,1.1,3350
2020-06-01,FAC018,IATF 16949,Medium,139586,121766,0.8723,1.1,3330
2020-07-01,FAC018,IATF 16949,Medium,139586,130627,0.9358,1.1,3700
2020-08-01,FAC018,IATF 16949,Medium,139586,124684,0.8932,1.1,3340
2020-09-01,FAC018,IATF 16949,Medium,139586,130430,0.9344,1.1,4110
2020-10-01,FAC018,IATF 16949,Medium,139586,126629,0.9072,1.1,3520
2020-11-01,FAC018,IATF 16949,Medium,139586,121106,0.8676,1.1,3560
2020-12-01,FAC018,IATF 16949,Medium,139586,108264,0.7756,1.1,2820
2021-01-01,FAC018,IATF 16949,Medium,139586,120920,0.8663,1.1,3360
2021-02-01,FAC018,IATF 16949,Medium,139586,122587,0.8782,1.1,3550
2021-03-01,FAC018,IATF 16949,Medium,139586,107809,0.7723,1.1,3210
2021-04-01,FAC018,IATF 16949,Medium,139586,69793,0.5,1.1,1960
2021-05-01,FAC018,IATF 16949,Medium,139586,133668,0.9576,1.1,3750
2021-06-01,FAC018,IATF 16949,Medium,139586,127449,0.9131,1.1,3660
2021-07-01,FAC018,IATF 16949,Medium,139586,107067,0.767,1.1,2960
2021-08-01,FAC018,IATF 16949,Medium,139586,124893,0.8947,1.1,3600
2021-09-01,FAC018,IATF 16949,Medium,139586,118233,0.847,1.1,3430
2021-10-01,FAC018,IATF 16949,Medium,139586,109971,0.7878,1.1,3130
2021-11-01,FAC018,IATF 16949,Medium,139586,128204,0.9185,1.1,3690
2021-12-01,FAC018,IATF 16949,Medium,139586,115348,0.8264,1.1,3500
2022-01-01,FAC018,IATF 16949,Medium,152276,126167,0.8285,1.1,3800
2022-02-01,FAC018,IATF 16949,Medium,152276,141407,0.9286,1.1,4250
2022-03-01,FAC018,IATF 16949,Medium,152276,76138,0.5,1.1,2020
2022-04-01,FAC018,IATF 16949,Medium,152276,126989,0.8339,1.1,3980
2022-05-01,FAC018,IATF 16949,Medium,152276,135634,0.8907,1.1,3980
2022-06-01,FAC018,IATF 16949,Medium,152276,125244,0.8225,1.1,3510
2022-07-01,FAC018,IATF 16949,Medium,152276,135962,0.8929,1.1,3490
2022-08-01,FAC018,IATF 16949,Medium,152276,143883,0.9449,1.1,4280
2022-09-01,FAC018,IATF 16949,Medium,152276,129753,0.8521,1.1,3710
2022-10-01,FAC018,IATF 16949,Medium,152276,132365,0.8692,1.1,3500
2022-11-01,FAC018,IATF 16949,Medium,152276,136188,0.8943,1.1,4030
2022-12-01,FAC018,IATF 16949,Medium,152276,133598,0.8773,1.1,3910
2023-01-01,FAC018,IATF 16949,Medium,152276,120935,0.7942,1.1,3430
2023-02-01,FAC018,IATF 16949,Medium,152276,138909,0.9122,1.1,4030
2023-03-01,FAC018,IATF 16949,Medium,152276,122425,0.804,1.1,3580
2023-04-01,FAC018,IATF 16949,Medium,152276,139736,0.9176,1.1,3620
2023-05-01,FAC018,IATF 16949,Medium,152276,135142,0.8875,1.1,3740
2023-06-01,FAC018,IATF 16949,Medium,152276,132310,0.8689,1.1,3980
2023-07-01,FAC018,IATF 16949,Medium,152276,125891,0.8267,1.1,3600
2023-08-01,FAC018,IATF 16949,Medium,152276,135149,0.8875,1.1,3790
2023-09-01,FAC018,IATF 16949,Medium,152276,126217,0.8289,1.1,3500
2023-10-01,FAC018,IATF 16949,Medium,152276,126110,0.8282,1.1,3600
2023-11-01,FAC018,IATF 16949,Medium,152276,128628,0.8447,1.1,3650
2023-12-01,FAC018,IATF 16949,Medium,152276,134197,0.8813,1.1,3480
2024-01-01,FAC018,IATF 16949,Medium,152276,123899,0.8136,1.1,3550
2024-02-01,FAC018,IATF 16949,Medium,152276,125868,0.8266,1.1,3430
2024-03-01,FAC018,IATF 16949,Medium,152276,128223,0.842,1.1,3730
2024-04-01,FAC018,IATF 16949,Medium,152276,123111,0.8085,1.1,3640
2024-05-01,FAC018,IATF 16949,Medium,152276,134855,0.8856,1.1,4100
2024-06-01,FAC018,IATF 16949,Medium,152276,130016,0.8538,1.1,3780
2024-07-01,FAC018,IATF 16949,Medium,152276,124495,0.8176,1.1,3470
2024-08-01,FAC018,IATF 16949,Medium,152276,126764,0.8325,1.1,3750
2024-09-01,FAC018,IATF 16949,Medium,152276,135093,0.8872,1.1,4040
2024-10-01,FAC018,IATF 16949,Medium,152276,131931,0.8664,1.1,3610
2024-11-01,FAC018,IATF 16949,Medium,152276,118751,0.7798,1.1,3200
2024-12-01,FAC018,IATF 16949,Medium,152276,131529,0.8638,1.1,3840
2025-01-01,FAC018,IATF 16949,Medium,164966,147059,0.8915,1.1,3880
2025-02-01,FAC018,IATF 16949,Medium,164966,127994,0.7759,1.1,3730
2025-03-01,FAC018,IATF 16949,Medium,164966,82483,0.5,1.1,2160
2025-04-01,FAC018,IATF 16949,Medium,164966,145755,0.8835,1.1,4600
2025-05-01,FAC018,IATF 16949,Medium,164966,132510,0.8033,1.1,3710
2025-06-01,FAC018,IATF 16949,Medium,164966,132127,0.8009,1.1,3710
2025-07-01,FAC018,IATF 16949,Medium,164966,162262,0.9836,1.1,4840
2025-08-01,FAC018,IATF 16949,Medium,164966,146140,0.8859,1.1,3880
2025-09-01,FAC018,IATF 16949,Medium,164966,128030,0.7761,1.1,3730
2025-10-01,FAC018,IATF 16949,Medium,164966,137143,0.8313,1.1,3700
2025-11-01,FAC018,IATF 16949,Medium,164966,82483,0.5,1.1,2290
2025-12-01,FAC018,IATF 16949,Medium,164966,133899,0.8117,1.1,3670
2016-01-01,FAC019,OHSAS 18001,High,57223,54909,0.9596,1.2,1410
2016-02-01,FAC019,OHSAS 18001,High,57223,56955,0.9953,1.2,1550
2016-03-01,FAC019,OHSAS 18001,High,57223,53539,0.9356,1.2,1470
2016-04-01,FAC019,OHSAS 18001,High,57223,51168,0.8942,1.2,1280
2016-05-01,FAC019,OHSAS 18001,High,57223,57164,0.999,1.2,1500
2016-06-01,FAC019,OHSAS 18001,High,57223,55770,0.9746,1.2,1470
2016-07-01,FAC019,OHSAS 18001,High,57223,55886,0.9766,1.2,1580
2016-08-01,FAC019,OHSAS 18001,High,57223,54285,0.9487,1.2,1420
2016-09-01,FAC019,OHSAS 18001,High,57223,54744,0.9567,1.2,1340
2016-10-01,FAC019,OHSAS 18001,High,57223,53764,0.9396,1.2,1280
2016-11-01,FAC019,OHSAS 18001,High,57223,55687,0.9732,1.2,1640
2016-12-01,FAC019,OHSAS 18001,High,57223,51653,0.9027,1.2,1360
2017-01-01,FAC019,OHSAS 18001,High,57223,48751,0.8519,1.2,1250
2017-02-01,FAC019,OHSAS 18001,High,57223,50259,0.8783,1.2,1280
2017-03-01,FAC019,OHSAS 18001,High,57223,55691,0.9732,1.2,1530
2017-04-01,FAC019,OHSAS 18001,High,57223,56256,0.9831,1.2,1340
2017-05-01,FAC019,OHSAS 18001,High,57223,53452,0.9341,1.2,1370
2017-06-01,FAC019,OHSAS 18001,High,57223,53999,0.9437,1.2,1280
2017-07-01,FAC019,OHSAS 18001,High,57223,55555,0.9709,1.2,1340
2017-08-01,FAC019,OHSAS 18001,High,57223,54922,0.9598,1.2,1490
2017-09-01,FAC019,OHSAS 18001,High,57223,55428,0.9686,1.2,1420
2017-10-01,FAC019,OHSAS 18001,High,57223,55682,0.9731,1.2,1330
2017-11-01,FAC019,OHSAS 18001,High,57223,53331,0.932,1.2,1340
2017-12-01,FAC019,OHSAS 18001,High,57223,48526,0.848,1.2,1310
2018-01-01,FAC019,OHSAS 18001,High,57223,57041,0.9968,1.2,1320
2018-02-01,FAC019,OHSAS 18001,High,57223,53268,0.9309,1.2,1370
2018-03-01,FAC019,OHSAS 18001,High,57223,51447,0.8991,1.2,1280
2018-04-01,FAC019,OHSAS 18001,High,57223,55894,0.9768,1.2,1410
2018-05-01,FAC019,OHSAS 18001,High,57223,50500,0.8825,1.2,1320
2018-06-01,FAC019,OHSAS 18001,High,57223,51597,0.9017,1.2,1390
2018-07-01,FAC019,OHSAS 18001,High,57223,50771,0.8872,1.2,1230
2018-08-01,FAC019,OHSAS 18001,High,57223,57223,1.0,1.2,1410
2018-09-01,FAC019,OHSAS 18001,High,57223,54074,0.945,1.2,1340
2018-10-01,FAC019,OHSAS 18001,High,57223,51476,0.8996,1.2,1230
2018-11-01,FAC019,OHSAS 18001,High,57223,53875,0.9415,1.2,1410
2018-12-01,FAC019,OHSAS 18001,High,57223,53082,0.9276,1.2,1510
2019-01-01,FAC019,OHSAS 18001,High,62945,53084,0.8433,1.2,1520
2019-02-01,FAC019,OHSAS 18001,High,62945,57669,0.9162,1.2,1600
2019-03-01,FAC019,OHSAS 18001,High,62945,53580,0.8512,1.2,1530
2019-04-01,FAC019,OHSAS 18001,High,62945,61310,0.974,1.2,1690
2019-05-01,FAC019,OHSAS 18001,High,62945,62945,1.0,1.2,1730
2019-06-01,FAC019,OHSAS 18001,High,62945,62047,0.9857,1.2,1560
2019-07-01,FAC019,OHSAS 18001,High,62945,57848,0.919,1.2,1480
2019-08-01,FAC019,OHSAS 18001,High,62945,62408,0.9915,1.2,1610
2019-09-01,FAC019,OHSAS 18001,High,62945,62945,1.0,1.2,1780
2019-10-01,FAC019,OHSAS 18001,High,62945,62945,1.0,1.2,1580
2019-11-01,FAC019,OHSAS 18001,High,62945,58061,0.9224,1.2,1520
2019-12-01,FAC019,OHSAS 18001,High,62945,61055,0.97,1.2,1470
2020-01-01,FAC019,OHSAS 18001,High,62945,61646,0.9794,1.2,1510
2020-02-01,FAC019,OHSAS 18001,High,62945,59552,0.9461,1.2,1570
2020-03-01,FAC019,OHSAS 18001,High,62945,61926,0.9838,1.2,1560
2020-04-01,FAC019,OHSAS 18001,High,62945,62187,0.988,1.2,1560
2020-05-01,FAC019,OHSAS 18001,High,62945,61970,0.9845,1.2,1570
2020-06-01,FAC019,OHSAS 18001,High,62945,62945,1.0,1.2,1630
2020-07-01,FAC019,OHSAS 18001,High,62945,62945,1.0,1.2,1610
2020-08-01,FAC019,OHSAS 18001,High,62945,61552,0.9779,1.2,1480
2020-09-01,FAC019,OHSAS 18001,High,62945,31472,0.5,1.2,790
2020-10-01,FAC019,OHSAS 18001,High,62945,57971,0.921,1.2,1580
2020-11-01,FAC019,OHSAS 18001,High,62945,59012,0.9375,1.2,1470
2020-12-01,FAC019,OHSAS 18001,High,62945,59240,0.9411,1.2,1470
2021-01-01,FAC019,OHSAS 18001,High,62945,62945,1.0,1.2,1710
2021-02-01,FAC019,OHSAS 18001,High,62945,51397,0.8165,1.2,1430
2021-03-01,FAC019,OHSAS 18001,High,62945,31472,0.5,1.2,830
2021-04-01,FAC019,OHSAS 18001,High,62945,61197,0.9722,1.2,1590
2021-05-01,FAC019,OHSAS 18001,High,62945,62945,1.0,1.2,1560
2021-06-01,FAC019,OHSAS 18001,High,62945,62945,1.0,1.2,1680
2021-07-01,FAC019,OHSAS 18001,High,62945,57101,0.9072,1.2,1480
2021-08-01,FAC019,OHSAS 18001,High,62945,59472,0.9448,1.2,1560
2021-09-01,FAC019,OHSAS 18001,High,62945,54930,0.8727,1.2,1320
2021-10-01,FAC019,OHSAS 18001,High,62945,58167,0.9241,1.2,1510
2021-11-01,FAC019,OHSAS 18001,High,62945,62267,0.9892,1.2,1610
2021-12-01,FAC019,OHSAS 18001,High,62945,59603,0.9469,1.2,1510
2022-01-01,FAC019,OHSAS 18001,High,68667,63606,0.9263,1.2,1730
2022-02-01,FAC019,OHSAS 18001,High,68667,68667,1.0,1.2,1750
2022-03-01,FAC019,OHSAS 18001,High,68667,63129,0.9193,1.2,1620
2022-04-01,FAC019,OHSAS 18001,High,68667,34333,0.5,1.2,880
2022-05-01,FAC019,OHSAS 18001,High,68667,68667,1.0,1.2,1740
2022-06-01,FAC019,OHSAS 18001,High,68667,64430,0.9383,1.2,1710
2022-07-01,FAC019,OHSAS 18001,High,68667,63641,0.9268,1.2,1640
2022-08-01,FAC019,OHSAS 18001,High,68667,65666,0.9563,1.2,1530
2022-09-01,FAC019,OHSAS 18001,High,68667,67020,0.976,1.2,1600
2022-10-01,FAC019,OHSAS 18001,High,68667,65698,0.9568,1.2,1570
2022-11-01,FAC019,OHSAS 18001,High,68667,63016,0.9177,1.2,1530
2022-12-01,FAC019,OHSAS 18001,High,68667,67851,0.9881,1.2,1790
2023-01-01,FAC019,OHSAS 18001,High,68667,61003,0.8884,1.2,1520
2023-02-01,FAC019,OHSAS 18001,High,68667,66060,0.962,1.2,1730
2023-03-01,FAC019,OHSAS 18001,High,68667,65750,0.9575,1.2,1710
2023-04-01,FAC019,OHSAS 18001,High,68667,64096,0.9334,1.2,1670
2023-05-01,FAC019,OHSAS 18001,High,68667,66084,0.9624,1.2,1910
2023-06-01,FAC019,OHSAS 18001,High,68667,66692,0.9712,1.2,1760
2023-07-01,FAC019,OHSAS 18001,High,68667,61815,0.9002,1.2,1610
2023-08-01,FAC019,OHSAS 18001,High,68667,64705,0.9423,1.2,1570
2023-09-01,FAC019,OHSAS 18001,High,68667,63462,0.9242,1.2,1730
2023-10-01,FAC019,OHSAS 18001,High,68667,63113,0.9191,1.2,1750
2023-11-01,FAC019,OHSAS 18001,High,68667,68667,1.0,1.2,1900
2023-12-01,FAC019,OHSAS 18001,High,68667,64089,0.9333,1.2,1760
2024-01-01,FAC019,OHSAS 18001,High,68667,62527,0.9106,1.2,1610
2024-02-01,FAC019,OHSAS 18001,High,68667,68314,0.9949,1.2,1820
2024-03-01,FAC019,OHSAS 18001,High,68667,63806,0.9292,1.2,1590
2024-04-01,FAC019,OHSAS 18001,High,68667,65305,0.951,1.2,1710
2024-05-01,FAC019,OHSAS 18001,High,68667,68667,1.0,1.2,1790
2024-06-01,FAC019,OHSAS 18001,High,68667,68353,0.9954,1.2,1850
2024-07-01,FAC019,OHSAS 18001,High,68667,63528,0.9252,1.2,1550
2024-08-01,FAC019,OHSAS 18001,High,68667,62354,0.9081,1.2,1560
2024-09-01,FAC019,OHSAS 18001,High,68667,57732,0.8408,1.2,1520
2024-10-01,FAC019,OHSAS 18001,High,68667,61584,0.8969,1.2,1550
2024-11-01,FAC019,OHSAS 18001,High,68667,62086,0.9042,1.2,1640
2024-12-01,FAC019,OHSAS 18001,High,68667,65429,0.9528,1.2,1940
2025-01-01,FAC019,OHSAS 18001,High,74389,72833,0.9791,1.2,1970
2025-02-01,FAC019,OHSAS 18001,High,74389,69890,0.9395,1.2,1670
2025-03-01,FAC019,OHSAS 18001,High,74389,69484,0.9341,1.2,1860
2025-04-01,FAC019,OHSAS 18001,High,74389,67651,0.9094,1.2,1890
2025-05-01,FAC019,OHSAS 18001,High,74389,69116,0.9291,1.2,2060
2025-06-01,FAC019,OHSAS 18001,High,74389,70755,0.9511,1.2,1830
2025-07-01,FAC019,OHSAS 18001,High,74389,70464,0.9472,1.2,1890
2025-08-01,FAC019,OHSAS 18001,High,74389,68526,0.9212,1.2,1760
2025-09-01,FAC019,OHSAS 18001,High,74389,67180,0.9031,1.2,1750
2025-10-01,FAC019,OHSAS 18001,High,74389,69467,0.9338,1.2,1940
2025-11-01,FAC019,OHSAS 18001,High,74389,68759,0.9243,1.2,1820
2025-12-01,FAC019,OHSAS 18001,High,74389,73441,0.9873,1.2,1810
2016-01-01,FAC020,OHSAS 18001,Low,144782,72391,0.5,1.05,2110
2016-02-01,FAC020,OHSAS 18001,Low,144782,110795,0.7653,1.05,3250
2016-03-01,FAC020,OHSAS 18001,Low,144782,115281,0.7962,1.05,3580
2016-04-01,FAC020,OHSAS 18001,Low,144782,110496,0.7632,1.05,3250
2016-05-01,FAC020,OHSAS 18001,Low,144782,117736,0.8132,1.05,3430
2016-06-01,FAC020,OHSAS 18001,Low,144782,105899,0.7314,1.05,2990
2016-07-01,FAC020,OHSAS 18001,Low,144782,112824,0.7793,1.05,3500
2016-08-01,FAC020,OHSAS 18001,Low,144782,114448,0.7905,1.05,3470
2016-09-01,FAC020,OHSAS 18001,Low,144782,95378,0.6588,1.05,2760
2016-10-01,FAC020,OHSAS 18001,Low,144782,126395,0.873,1.05,3990
2016-11-01,FAC020,OHSAS 18001,Low,144782,100185,0.692,1.05,2910
2016-12-01,FAC020,OHSAS 18001,Low,144782,97651,0.6745,1.05,2890
2017-01-01,FAC020,OHSAS 18001,Low,144782,111694,0.7715,1.05,3500
2017-02-01,FAC020,OHSAS 18001,Low,144782,94150,0.6503,1.05,2690
2017-03-01,FAC020,OHSAS 18001,Low,144782,106442,0.7352,1.05,3350
2017-04-01,FAC020,OHSAS 18001,Low,144782,105708,0.7301,1.05,3170
2017-05-01,FAC020,OHSAS 18001,Low,144782,109440,0.7559,1.05,3550
2017-06-01,FAC020,OHSAS 18001,Low,144782,72391,0.5,1.05,2300
2017-07-01,FAC020,OHSAS 18001,Low,144782,122846,0.8485,1.05,3130
2017-08-01,FAC020,OHSAS 18001,Low,144782,104173,0.7195,1.05,3010
2017-09-01,FAC020,OHSAS 18001,Low,144782,102901,0.7107,1.05,3070
2017-10-01,FAC020,OHSAS 18001,Low,144782,110536,0.7635,1.05,3340
2017-11-01,FAC020,OHSAS 18001,Low,144782,102500,0.708,1.05,3190
2017-12-01,FAC020,OHSAS 18001,Low,144782,125155,0.8644,1.05,3850
2018-01-01,FAC020,OHSAS 18001,Low,144782,116275,0.8031,1.05,3420
2018-02-01,FAC020,OHSAS 18001,Low,144782,109679,0.7575,1.05,3090
2018-03-01,FAC020,OHSAS 18001,Low,144782,72391,0.5,1.05,2130
2018-04-01,FAC020,OHSAS 18001,Low,144782,118369,0.8176,1.05,3220
2018-05-01,FAC020,OHSAS 18001,Low,144782,72391,0.5,1.05,2170
2018-06-01,FAC020,OHSAS 18001,Low,144782,112843,0.7794,1.05,3350
2018-07-01,FAC020,OHSAS 18001,Low,144782,105416,0.7281,1.05,3140
2018-08-01,FAC020,OHSAS 18001,Low,144782,108822,0.7516,1.05,3250
2018-09-01,FAC020,OHSAS 18001,Low,144782,106740,0.7372,1.05,3240
2018-10-01,FAC020,OHSAS 18001,Low,144782,106632,0.7365,1.05,3040
2018-11-01,FAC020,OHSAS 18001,Low,144782,109106,0.7536,1.05,3410
2018-12-01,FAC020,OHSAS 18001,Low,144782,107895,0.7452,1.05,3090
2019-01-01,FAC020,OHSAS 18001,Low,159260,122120,0.7668,1.05,3780
2019-02-01,FAC020,OHSAS 18001,Low,159260,134531,0.8447,1.05,3700
2019-03-01,FAC020,OHSAS 18001,Low,159260,131640,0.8266,1.05,3930
2019-04-01,FAC020,OHSAS 18001,Low,159260,124499,0.7817,1.05,3690
2019-05-01,FAC020,OHSAS 18001,Low,159260,124599,0.7824,1.05,3980
2019-06-01,FAC020,OHSAS 18001,Low,159260,110062,0.6911,1.05,3400
2019-07-01,FAC020,OHSAS 18001,Low,159260,122387,0.7685,1.05,3950
